"...1","artist_name","track_name","track_id","popularity","year","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","track_artist","track_album_id","track_album_name","track_album_release_date"
1101988,"Billy Talent","Fallen Leaves","3jUTjCISntIUFL8jnAjzgc",66,2006,"punk",0.71,0.811,3,-4.079,1,0.0431,0.00105,2.08e-06,0.0677,0.914,123.048,199200,4,"Billy Talent","0cTOvcvrbNiaiv4WXEUHzT","Billy Talent II","2006-06-23"
1103893,"Muse","Supermassive Black Hole","3lPr8ghNDBLc2uZovNyLs9",75,2006,"rock",0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120,212440,4,"Muse","0lw68yx3MhKflWFqCsGkIs","Black Holes and Revelations","2006-06-19"
1103917,"Muse","Starlight","3skn2lauGk7Dx6bVIt5DVj",72,2006,"rock",0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,240213,4,"Muse","0lw68yx3MhKflWFqCsGkIs","Black Holes and Revelations","2006-06-19"
1103930,"Muse","Knights of Cydonia","7ouMYWpwJ422jRcDASZB7P",68,2006,"rock",0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,366213,4,"Muse","0lw68yx3MhKflWFqCsGkIs","Black Holes and Revelations","2006-06-19"
1104262,"Callalily","Magbalik","5zMR44ZH4KVZj4FlhTj3SE",65,2006,"rock",0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,326813,4,"Callalily","3tIU2WCVDgPwnG4MraWwQ6","Destination XYZ","2006-07-17"
1121297,"Seether","Fake It","4eAwB5pnKFTmsgc3zWoYO0",73,2007,"alt-rock",0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,193893,4,"Seether","59Tni3gA1OczshFWTMxmbo","Finding Beauty In Negative Spaces (Bonus Track Version)","2007-01-01"
1121298,"Foo Fighters","The Pretender","7x8dCjCr0x6x2lXKujYD34",77,2007,"alt-rock",0.433,0.959,9,-4.04,1,0.0431,0.000917,0,0.028,0.365,172.984,269373,4,"Foo Fighters","3ilXDEG0xiajK8AbqboeJz","Echoes, Silence, Patience & Grace","2007-09-25"
1121303,"Puddle Of Mudd","Psycho","3e2KBwxibC1rq4bA5TNKW2",63,2007,"alt-rock",0.573,0.897,1,-3.549,1,0.0553,0.00473,0,0.278,0.463,126.034,210653,4,"Puddle Of Mudd","64gmkAgWQqEGJtvAaGm2La","Famous","2007-01-01"
1121330,"Klaxons","Golden Skans","6BqWhxll86CGGE6WxgdRqG",64,2007,"alt-rock",0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,165120,4,"Klaxons","6NfykVXaIiJG0JkkNI3Ubg","Myths Of The Near Future","2007"
1121378,"Café Tacvba","Quiero Ver","7s41ZGjQB5Ur8T0fQlk5uM",64,2007,"alt-rock",0.447,0.765,6,-5.001,1,0.0433,0.0146,0,0.075,0.365,169.853,205573,4,"Café Tacvba","4yLlkceQbuq64zdFnxdCYB","SINO","2007-01-01"
1130964,"Soulja Boy","Crank That (Soulja Boy)","66TRwr5uJwPt15mfFkzhbi",73,2007,"dance",0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,221933,4,"Soulja Boy","5wFQi4xOTXILQSKQr0Ft8s","souljaboytellem.com","2007-01-01"
1130982,"Trey Songz","Can't Help but Wait","5k3VjTwIsOjQ2woGz3Yx71",65,2007,"dance",0.699,0.699,8,-5.564,0,0.0737,0.358,0,0.0912,0.611,94.977,206413,4,"Trey Songz","6vnUL0NxqV1JrBvYW1M2wn","Trey Day","2007-10-01"
1130983,"Mario","How Do I Breathe","174rZBKJAqD10VBnOjlQQ3",67,2007,"dance",0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,216893,4,"Mario","23heJEeNSmPytB3UpSJ3iD","Go","2007-12-11"
1131002,"Leona Lewis","Better in Time","2iXBZ32Fz5VDCLeE0JIdX5",65,2007,"dance",0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953,234173,4,"Leona Lewis","0VaAFegRAAn4OCg7p4QjN5","Spirit","2007"
1131107,"Playa Limbo","El Eco de Tu Voz","4u8snuKA78YNkJujLeh7Ht",63,2007,"dance",0.869,0.63,2,-7.058,1,0.0374,0.198,7.38e-05,0.0749,0.844,124.017,183533,4,"Playa Limbo","1s6NvhoX40Ob6g8C5E1C4v","Canciones De Hotel","2007-06-01"
1138663,"Wisin & Yandel","Porque Me Tratas Así?","6NoFVCCFpjWsHVYvinUeZG",62,2007,"electro",0.787,0.559,0,-7.274,1,0.046,0.15,0,0.0936,0.52,94.021,243560,4,"Wisin & Yandel","1wqojXZPs45MXFSPlqcVkh","Wisin Vs Yandel ""Los Extraterrestres""","2007-01-01"
1140548,"Fall Out Boy","Thnks fr th Mmrs","3Zwu2K0Qa5sT6teCCHPShP",77,2007,"emo",0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,203507,4,"Fall Out Boy","0hHopYqXhuvYSHtVyrcb1g","Infinity On High","2007-01-01"
1140551,"Fall Out Boy","This Ain't A Scene, It's An Arms Race","1oagRT7LfpVlNJN6FSZDGp",69,2007,"emo",0.435,0.887,9,-4.07,1,0.0636,0.000747,0,0.0327,0.408,199.935,212040,4,"Fall Out Boy","0hHopYqXhuvYSHtVyrcb1g","Infinity On High","2007-01-01"
1144445,"2Pac","Changes","00i2HU7TEzzftShjRrDSEF",63,2007,"funk",0.865,0.657,7,-6.722,1,0.076,0.0404,0,0.14,0.316,111.115,268960,4,"2Pac","4Y9ISbppFbwk0r1XCLUi0I","The Best of 2Pac - Pt. 1: Thug","2007-01-01"
1145379,"Arctic Monkeys","Fluorescent Adolescent","7e8utCy2JlSB8dRHKi49xM",69,2007,"garage",0.646,0.813,6,-5.29,0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,173493,4,"Arctic Monkeys","6rsQnwaoJHxXJRCDBPkBRw","Favourite Worst Nightmare (Standard Version)","2007-04-24"
1152674,"The Notorious B.I.G.","Big Poppa - 2007 Remaster","63BcfK6YAzJYeISaTPr6IO",71,2007,"hardcore",0.765,0.671,9,-5.249,0,0.278,0.344,0,0.0506,0.798,84.5,249867,4,"The Notorious B.I.G.","5XqEf16OrHdmMoNS1b6WDg","Greatest Hits","2007-03-05"
1152675,"The Notorious B.I.G.","Hypnotize - 2007 Remaster","6Tsu3OsuMz4KEGKbOYd6A0",70,2007,"hardcore",0.895,0.694,9,-4.384,1,0.275,0.176,0,0.292,0.632,93.944,230000,4,"The Notorious B.I.G.","5XqEf16OrHdmMoNS1b6WDg","Greatest Hits","2007-03-05"
1152678,"The Notorious B.I.G.","Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster","3PA9dH8cT0wR5UW4XkC44Y",66,2007,"hardcore",0.711,0.871,2,-4.32,1,0.294,0.398,1.69e-06,0.171,0.912,91.153,274440,4,"The Notorious B.I.G.","5XqEf16OrHdmMoNS1b6WDg","Greatest Hits","2007-03-05"
1152691,"Public Enemy","Harder Than You Think","5YpZh8wfS4moRBk0ijNcXr",60,2007,"hardcore",0.484,0.852,11,-4.442,0,0.274,0.0317,0,0.0547,0.766,103.578,249522,4,"Public Enemy","6izTLoTDL2k78sAvpLfHOP","How You Sell Soul to a Soulless People Who Sold Their Soul?","2007-08-07"
1154623,"Plies","Hypnotized (feat. Akon)","3LN41NUdHkyNqQhi9gExMm",65,2007,"hip-hop",0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,188493,4,"Plies","3NoUdjYUcUuRMpOzyapnYW","The Real Testament","2007-08-06"
1154639,"Casa De Leones","No Te Veo - Digital Single","40EDOraCqoiMf14TzODihf",60,2007,"hip-hop",0.847,0.873,8,-4.805,0,0.0804,0.0558,3.21e-06,0.325,0.966,116.007,255987,4,"Casa De Leones","2gSW9jTCv7OZgx8JKlkyE7","No Te Veo","2007-06-12"
1154660,"Ñejo & Dalmata","Pasarela","1MfqPCs3Y722VK6zkWZ98Z",72,2007,"hip-hop",0.798,0.821,7,-6.143,1,0.0596,0.0985,5.84e-06,0.178,0.525,95.004,227467,4,"Ñejo & Dalmata","35ejmbRlV32Qng9jGF34ve","Broke & Famous","2007-01-01"
1154674,"Casa De Leones","Shorty","7d05Cx72W1WsWUw7MAD7ia",64,2007,"hip-hop",0.796,0.866,10,-6.087,0,0.0595,0.096,0.00025,0.0561,0.877,94.991,246080,4,"Casa De Leones","63vg9JvOEbbKJo1cVIGj5A","Casa De Leones","2007-06-19"
1154687,"Zion","Zun Da Da","6DxS2ZRl8G3EagHkovYXA2",67,2007,"hip-hop",0.782,0.767,9,-7.981,0,0.0871,0.266,3.64e-05,0.0947,0.622,88.005,304091,4,"Zion","5YQYegKc5aoF6xNnGwVU2v","The Perfect Melody","2007-06-05"
1161276,"Linkin Park","Bleed It Out","0UFDKFqW2oGspYeYqo9wjA",76,2007,"metal",0.529,0.967,1,-3.647,0,0.0508,0.114,0,0.61,0.596,140.127,166373,4,"Linkin Park","2tlTBLz2w52rpGCLBGyGw6","Minutes to Midnight","2007-05-14"
1161279,"Linkin Park","Given Up","1fLlRApgzxWweF1JTf8yM5",72,2007,"metal",0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,189293,4,"Linkin Park","2tlTBLz2w52rpGCLBGyGw6","Minutes to Midnight","2007-05-14"
1167707,"Berlin","Take My Breath Away","1hZJcuz9iMoz6tLkFlIaUy",62,2007,"pop",0.578,0.477,1,-8.119,1,0.0228,0.448,0.00031,0.124,0.511,95.892,264213,4,"Berlin","1gwQ8OK1YHKpzIxLKuc1MQ","Take My Breath Away","2007-01-01"
1167988,"James Blunt","Carry You Home","1zVBU0PAj7ZUVmVfG2pgQG",60,2007,"pop",0.582,0.507,2,-9.021,1,0.0313,0.671,1.21e-06,0.136,0.217,83.019,234640,4,"James Blunt","3obQJSWpREwvi19TTAvM5v","All The Lost Souls","2007-09-17"
1191178,"Hollywood Undead","Undead","5wBLDkxVvclanSitx5jq8e",68,2008,"alt-rock",0.512,0.943,2,-5.185,0,0.106,0.0138,0,0.261,0.485,163.128,265053,4,"Hollywood Undead","2UYxjXHKm1JDT6JA7OSeR6","Swan Songs","2008-09-02"
1201003,"Flo Rida","Low (feat. T-Pain)","0CAfXk7DXMnon4gLudAp7J",79,2008,"dance",0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,231400,4,"Flo Rida","5j1wrOAOm5KFd17pPiSvle","Mail on Sunday","2008-03-17"
1201009,"Ne-Yo","Miss Independent","34ceTg8ChN5HjrqiIYCn9Q",75,2008,"dance",0.673,0.683,1,-5.693,1,0.115,0.522,0,0.235,0.713,171.86,232000,4,"Ne-Yo","6dTn9vJSxVTIGm4Cu5dH4x","Year Of The Gentleman (Bonus Track Edition)","2008-01-01"
1201013,"T.I.","Whatever You Like","1IAzD1muglOxOcPbUHs70R",72,2008,"dance",0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,249533,4,"T.I.","5PfepkNWgRR2DI02Y8AawC","Paper Trail","2008-09-08"
1201015,"3OH!3","DONTTRUSTME","5jzX4dWVQeBTtfBaXnMRt5",69,2008,"dance",0.791,0.713,5,-3.742,0,0.254,0.0163,0,0.189,0.514,130.012,192573,4,"3OH!3","6MSOHtUiG49Grd7BdZrRUm","WANT","2008-07-07"
1201017,"Beyoncé","Halo","4JehYebiI9JE8sR8MisGVb",74,2008,"dance",0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,261640,4,"Beyoncé","39P7VD7qlg3Z0ltq60eHp7","I AM...SASHA FIERCE","2008-11-14"
1201021,"Akon","Right Now (Na Na Na)","1ARJhjuI6TNYZCxYygFQ4F",65,2008,"dance",0.832,0.87,8,-4.2,0,0.167,0.267,0,0.412,0.566,138.003,240747,4,"Akon","7EZP6OSbWvMZTrEmlBt1HX","Freedom","2008-01-01"
1201022,"The Pussycat Dolls","When I Grow Up","21pySLskKIKrhDziCX5ojQ",70,2008,"dance",0.671,0.685,11,-5.762,0,0.05,0.00165,0,0.398,0.368,118.449,245680,4,"The Pussycat Dolls","7mDkWKTghwBDuHCJmH6qR5","Doll Domination (Deluxe)","2008-09-23"
1201023,"Beyoncé","If I Were a Boy","26NX1wPt1TRCH536yocd6i",65,2008,"dance",0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,249147,4,"Beyoncé","23Y5wdyP5byMFktZf8AcWU","I AM...SASHA FIERCE","2008-11-14"
1201050,"David Archuleta","Crush","4wCD0qOFNRu1Q6O3N6ycm4",65,2008,"dance",0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520,4,"David Archuleta","4aZ3Mf9Tza576UhJ9kjYd7","David Archuleta","2008-11-11"
1211023,"Fall Out Boy","I Don't Care - Single Version","7ewT0nLFkMD8ONbRibePr9",61,2008,"emo",0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,214493,4,"Fall Out Boy","6KOWjVP0mh5rOqmzm4tkPD","Folie à Deux","2008-01-01"
1222571,"Guns N' Roses","This I Love","2FEWcWHnDmGD6WSqpW4VYu",64,2008,"hard-rock",0.263,0.442,8,-8.279,0,0.0309,0.603,2.99e-06,0.106,0.133,92.179,334373,4,"Guns N' Roses","0suNLpB9xraAv1FcdlITjQ","Chinese Democracy","2008-01-01"
1225496,"V.I.C.","Wobble","6JLcz9UGiVxAmEZXlCucn5",61,2008,"hip-hop",0.855,0.746,3,-3.777,0,0.232,0.402,0,0.146,0.375,95.026,321987,4,"V.I.C.","2xaFAO5ejxbxjL5gund9Dk","Beast (Explicit Version)","2008"
1225497,"Angel Y Khriz","Na De Na","2Jz1X6ZB0gkkCVgmeVGVGp",71,2008,"hip-hop",0.878,0.894,6,-5.834,1,0.123,0.184,0,0.105,0.682,119.927,202867,4,"Angel Y Khriz","26YeHRhZt1HHM0Ed9I9YFw","Showtime","2008"
1225499,"Arcángel","Pa' Que La Pases Bien","1pLCpA1RN8avJxSD3ZCwhj",72,2008,"hip-hop",0.897,0.755,9,-5.684,0,0.144,0.00758,0.000451,0.264,0.567,110.008,214120,4,"Arcangel","5MLBEmgDNIltSfxvXesq9s","El Fenomeno","2008-12-09"
1225527,"Arcángel","Por Amar A Ciegas","2BrfJdTXohQRtWBKsBTIp0",65,2008,"hip-hop",0.564,0.684,7,-4.719,0,0.0348,0.0461,0.000718,0.335,0.404,119.99,234027,4,"Arcangel","5MLBEmgDNIltSfxvXesq9s","El Fenomeno","2008-12-09"
1225624,"Erre XI","Carita Bonita","3yuMVIBCFl6s1PDuSN3pi4",60,2008,"hip-hop",0.777,0.911,4,-5.014,0,0.108,0.148,2.21e-06,0.327,0.83,101.989,254320,4,"Erre XI","0PKXKZ0k8BPkxT4nOVFESl","Luny Tunes Presents ERRE XI","2008-01-01"
1232163,"Disturbed","Indestructible","42ZVk59gT4tMlrZmd8Ijxf",67,2008,"metal",0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,278027,4,"Disturbed","6hz9f6H7URtoigU517WjD6","Indestructible (Deluxe Edition)","2008-04-29"
1238534,"Miley Cyrus","7 Things - Single Version","5ecZWU5uQOiCVSnPxBZNmT",64,2008,"pop",0.59,0.903,1,-4.478,0,0.0363,0.0232,0,0.0786,0.542,107.023,213453,4,"Miley Cyrus","0Yu3czJNOQ68fZgkvpjuHL","Breakout","2008-01-01"
1238589,"Elvis Crespo","Suavemente","1YwPNemawMgGe6sF4U0FTE",63,2008,"pop",0.809,0.883,8,-2.965,1,0.0689,0.238,0.00234,0.0625,0.918,124.096,266307,4,"Elvis Crespo","4p7YUpyEWoFheYconnjTqh","Suavemente...Los Exitos","2008-07-21"
1238600,"Luis Fonsi","No Me Doy Por Vencido","4lerOTNr2tFWJCAmmhymhi",68,2008,"pop",0.31,0.663,3,-6.075,1,0.101,0.443,0,0.609,0.407,172.768,239400,3,"Luis Fonsi","5gCxcHCAA50nboku1ks180","Palabras Del Silencio (Edición Aniversario - Un Año Despues)","2008"
1244818,"Kings of Leon","Sex on Fire","0ntQJM78wzOLVeCUAW7Y45",80,2008,"rock",0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4,"Kings of Leon","5CZR6ljD0x9fTiS4mh9wMp","Only By The Night","2008-09-23"
1244826,"Kings of Leon","Use Somebody","5VGlqQANWDKJFl0MBG3sg2",75,2008,"rock",0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,"Kings of Leon","5CZR6ljD0x9fTiS4mh9wMp","Only By The Night","2008-09-23"
1262140,"Skillet","Hero","4CbKVDZkYKdv69I4bCaKUq",71,2009,"alt-rock",0.533,0.967,1,-2.543,1,0.0995,0.00791,0,0.336,0.782,142.018,186813,4,"Skillet","0RySAmM6oDPGSE03X3dzi1","Awake","2009-08-21"
1262142,"Three Days Grace","Break","4urxRqBRiaH0i20OKBsgxc",66,2009,"alt-rock",0.578,0.897,0,-3.906,1,0.0357,0.000666,0,0.0924,0.737,115.491,193107,4,"Three Days Grace","0vv1zKShlm7WuawEup5Mf4","Life Starts Now","2009-09-22"
1262147,"Foo Fighters","Everlong - Acoustic Version","3QmesrvdbPjwf7i40nht1D",67,2009,"alt-rock",0.643,0.344,2,-11.342,1,0.0349,0.909,0.0112,0.106,0.547,144.171,250907,4,"Foo Fighters","1zCNrbPpz5OLSr6mSpPdKm","Greatest Hits","2009-11-03"
1262155,"Adelitas Way","Invincible","4FthwGFz9SVZgCVqxNXsSK",62,2009,"alt-rock",0.405,0.962,11,-4.894,1,0.0842,0.000213,2.31e-06,0.108,0.489,170.023,190133,4,"Adelitas Way","5P5ckQNn8AibK7TVTVrUoC","Adelitas Way","2009-01-01"
1262177,"Foo Fighters","Wheels","3KsatAMRt1a7iryhWt5I8U",62,2009,"alt-rock",0.426,0.792,9,-4.709,1,0.0374,0.000495,5.1e-06,0.142,0.557,161.994,278213,4,"Foo Fighters","1zCNrbPpz5OLSr6mSpPdKm","Greatest Hits","2009-11-03"
1271982,"Iyaz","Replay","5vlEg2fT4cFWAqU5QptIpQ",71,2009,"dance",0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,4,"Iyaz","698AdfGuOthKXXvvHla9bf","Replay","2009-08-11"
1271988,"Mariah Carey","Obsessed","3IcIIZMMS7UArJJPtEHXG8",66,2009,"dance",0.742,0.468,10,-5.557,0,0.0625,0.0465,0,0.826,0.369,86.443,242200,4,"Mariah Carey","3RPImDZ7Ihh5YR5iJh1gH1","Memoirs of an imperfect Angel","2009-01-01"
1271994,"Sean Kingston","Fire Burning","2oENJa1T33GJ0w8dC167G4",70,2009,"dance",0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,239987,4,"Sean Kingston","33YSJfsBkjN3yqcq18bdRi","Tomorrow","2009-09-04"
1271998,"Keri Hilson","Knock You Down","58FUwmyGUqkt53YPUcm7cJ",65,2009,"dance",0.588,0.877,8,-4.78,1,0.16,0.00952,0,0.171,0.645,155.165,326187,4,"Keri Hilson","4FdIO8yB9bNtcWlRcStXvZ","In A Perfect World...","2009-01-01"
1272006,"Madonna","Like a Prayer","1z3ugFmUKoCzGsI6jdY4Ci",71,2009,"dance",0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,342680,4,"Madonna","43lok9zd7BW5CoYkXZs7S0","Celebration (double disc version)","2009-09-18"
1272009,"Hannah Montana","He Could Be the One","07HPV6hzecJmMJwsIX8YVU",65,2009,"dance",0.602,0.894,4,-3.975,1,0.032,0.00154,0,0.433,0.643,125.988,180800,4,"Hannah Montana","0bKrYLZrKCH5qGzgwPxLcl","Hannah Montana 3","2009-01-01"
1272013,"Pitbull","I Know You Want Me (Calle Ocho)","13plQdOoWSSXPRUSZc5FuM",67,2009,"dance",0.817,0.733,2,-6.009,1,0.145,0.0152,4.31e-05,0.107,0.833,127.056,237120,4,"Pitbull","4RaAjieYFIZRF8uh6GY43r","Pitbull Starring In Rebelution","2009-08-27"
1272016,"Young Money","Steady Mobbin","3cSuhzV7wKX5diQ8hos78P",61,2009,"dance",0.488,0.691,0,-8.09,0,0.279,0.0219,0,0.501,0.697,156.141,310733,4,"Young Money","0hDy52fqKwb2ZIjyNXGxan","We Are Young Money","2009-01-01"
1272018,"Selena Gomez & The Scene","Naturally","1YaVmBh7EAeR54FIjuFcb5",65,2009,"dance",0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,202587,4,"Selena Gomez & The Scene","5lm8loAsSpprr19lwSY16V","Kiss & Tell","2009-01-01"
1272029,"Hannah Montana","You'll Always Find Your Way Back Home","12wSL3tGk3MtbDEhfG7xy3",65,2009,"dance",0.577,0.906,8,-3.673,1,0.0583,0.0304,0,0.189,0.692,152.946,224187,4,"Hannah Montana","1fc8tPf36cZhNYpNFrWh7o","Hannah Montana The Movie","2009-01-01"
1296673,"Don Omar","Virtual Diva","5nJaS3PEpyPfaWiLxIGtRX",69,2009,"hip-hop",0.785,0.881,8,-4.205,0,0.0505,0.212,0,0.753,0.729,113.999,239493,4,"Don Omar","20Jf4Vb1V3MMv1QI1cKNNI","iDon","2009-01-01"
1296699,"Tego Calderón","Punto y Aparte","388YhDYxPvaDIZQHWqpB4E",66,2009,"hip-hop",0.808,0.767,1,-4.912,0,0.0445,0.255,0.0197,0.0886,0.722,94.998,206493,4,"Tego Calderon","2ftqbM48NcAEAcIL7Yyc1R","Rompe La Discoteca","2009-11-10"
1296735,"Baby Rasta","Ella Se Contradice (feat. Plan B)","4nNeRNXmdZWfw3IjAnITZR",64,2009,"hip-hop",0.767,0.758,4,-8.116,0,0.295,0.111,0,0.376,0.84,76.498,256757,4,"Baby Rasta","3JYVc0zcw01y9Xjq16266O","Ella Se Contradice (feat. Plan B)","2009-08-12"
1296771,"Nova y Jory","Bien Loco","4ObjArCiona7v0xbZ83rUZ",64,2009,"hip-hop",0.515,0.812,7,-5.06,0,0.361,0.411,0,0.101,0.779,169.981,218044,4,"Nova y Jory","6IgRN2hP7uOTeZmL7np7Kd","Bien Loco","2009-06-26"
1303157,"Breaking Benjamin","I Will Not Bow","2yXyz4NLTZx9CLdXfLTp5E",69,2009,"metal",0.533,0.955,8,-3.708,1,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,216733,4,"Breaking Benjamin","0mBvlBWI6TMDrWvQ8bKOKV","Dear Agony","2009-01-01"
1308468,"OneRepublic","Secrets","1NhPKVLsHhFUHIOZ32QnS2",74,2009,"piano",0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,224693,4,"OneRepublic","2pLAOZiilrhOrTQNqrF8qr","Waking Up","2009-01-01"
1308471,"OneRepublic","Good Life","6OtCIsQZ64Vs1EbzztvAv4",71,2009,"piano",0.634,0.69,6,-7.804,1,0.052,0.0771,0,0.132,0.645,94.988,253307,4,"OneRepublic","2pLAOZiilrhOrTQNqrF8qr","Waking Up","2009-01-01"
1309411,"Miley Cyrus","Party In The U.S.A.","5Q0Nhxo0l2bP3pNjpGJwV1",75,2009,"pop",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,4,"Miley Cyrus","64aKkqxc3Ur2LYIKeS5osS","The Time Of Our Lives","2009-01-01"
1309416,"Rihanna","Rude Boy","60jzFy6Nn4M0iD1d94oteF",80,2009,"pop",0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,222920,4,"Rihanna","7uGmyYwDFJbSc1xs4hkEs2","Rated R","2009-11-20"
1309475,"Justin Bieber","One Time","6eDApnV9Jdb1nYahOlbbUh",69,2009,"pop",0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,215867,4,"Justin Bieber","1rG5TDs3jYh6OU753I54CI","My World","2009-01-01"
1309484,"Luis Enrique","Yo No Sé Mañana","7nDIflSHQXzaa8zupxwv3U",73,2009,"pop",0.653,0.827,4,-3.206,0,0.042,0.649,0,0.18,0.733,95.223,259853,4,"Luis Enrique","63irJwZoWLRUc1lBKtuxmQ","Ciclos","2009-05-19"
1309488,"Justin Bieber","One Less Lonely Girl","69ghzc538EQSVon2Gm3wrr",67,2009,"pop",0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,229107,4,"Justin Bieber","1rG5TDs3jYh6OU753I54CI","My World","2009-01-01"
1309505,"Justin Bieber","Love Me","0yIywEquxORnu1dR0WYsdN",67,2009,"pop",0.729,0.868,3,-3.319,1,0.0609,0.00939,0,0.283,0.632,124.957,191573,4,"Justin Bieber","1rG5TDs3jYh6OU753I54CI","My World","2009-01-01"
1309550,"Rihanna","Russian Roulette","3rMsX63C0IZVnOT5LGYoTH",65,2009,"pop",0.48,0.486,6,-5.754,0,0.0447,0.046,0,0.107,0.265,80.051,227533,4,"Rihanna","7uGmyYwDFJbSc1xs4hkEs2","Rated R","2009-11-20"
1315875,"The Temper Trap","Sweet Disposition","5RoIXwyTCdyUjpMMkk4uPd",64,2009,"rock",0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139,230800,4,"The Temper Trap","47enZlu6ssi5aFaAxHc0wt","Conditions","2009-03-24"
1315876,"Muse","Uprising","4VqPOruhp5EdPBeR92t6lQ",74,2009,"rock",0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4,"Muse","0eFHYz8NmK75zSplL5qlfM","The Resistance","2009-09-10"
1315889,"Matt and Kim","Daylight","57i3M29DWoo7RDk0Tf0LZG",65,2009,"rock",0.57,0.798,9,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303,171333,4,"Matt and Kim","4bQi4sDv5BugGpaQWJiEXa","Grand","2009-01-20"
1315959,"Muse","Undisclosed Desires","0It6VJoMAare1zdV2wxqZq",65,2009,"rock",0.683,0.585,8,-6.76,1,0.0323,0.00819,0.0162,0.0797,0.641,115.997,235000,4,"Muse","0eFHYz8NmK75zSplL5qlfM","The Resistance","2009-09-10"
1316010,"Muse","Resistance","1C2QJNTmsTxCDBuIgai8QV",61,2009,"rock",0.467,0.774,9,-6.569,0,0.0485,0.0616,0.289,0.108,0.0916,135.006,346693,4,"Muse","0eFHYz8NmK75zSplL5qlfM","The Resistance","2009-09-10"
1325042,"Noisettes","Never Forget You","3xxmjMvJsSR3L7mUOxP9QA",64,2009,"soul",0.569,0.692,9,-4.683,1,0.0323,0.0167,3.78e-05,0.126,0.737,141.632,192213,4,"Noisettes","0xobW2Yg1TBQ53ybxYAlyA","Wild Young Hearts","2009-01-01"
1343496,"Miguel","All I Want Is You (feat. J. Cole)","5VA4Ispp52EA1sOqzMz3Av",73,2010,"dance",0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,295920,4,"Miguel","493HYe7N5pleudEZRyhE7R","All I Want Is You","2010-11-26"
1343509,"Far East Movement","Like A G6","4DvhkX2ic4zWkQeWMwQ2qf",68,2010,"dance",0.435,0.837,3,-8.126,1,0.449,0.00676,0,0.117,0.778,124.913,216893,4,"Far East Movement","1TuKgkCGIxiIns9Bc5XKRC","Free Wired","2010-01-01"
